symbols,relations,k,vertical_support,tirp_obj,tirp_str,is_closed,is_super_pattern
"(21, 9, 20)","('<', '<', '<')",3,0.6,,MEAL_CONTEXT:Lunch < DISGLYCEMIA_EVENT:Hypoglycemia < MEAL_CONTEXT:Dinner,False,False
"(21, 5, 20)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Lunch o BOLUS_BITZUA_STATE:SubCutaneous Low < MEAL_CONTEXT:Dinner,True,True
"(21, 20, 6)","('<', '<', 'o')",3,0.6,,MEAL_CONTEXT:Lunch < MEAL_CONTEXT:Dinner < BOLUS_BITZUA_STATE:SubCutaneous Medium,True,True
"(21, 20, 5)","('<', '<', 'o')",3,0.6,,MEAL_CONTEXT:Lunch < MEAL_CONTEXT:Dinner < BOLUS_BITZUA_STATE:SubCutaneous Low,True,True
"(21, 6, 20)","('o', '<', 'o')",3,0.6,,MEAL_CONTEXT:Lunch o BOLUS_BITZUA_STATE:SubCutaneous Medium < MEAL_CONTEXT:Dinner,True,False
"(20, 6, 17)","('o', '<', 'o')",3,0.6,,MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Increasing,True,False
"(20, 6, 8)","('o', 'c', 'c')",3,0.6,,MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(20, 6, 3)","('o', '<', 'o')",3,0.6,,MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium < BASAL_BITZUA_STATE:SubCutaneous Medium,True,True
"(20, 3, 18)","('<', '<', 'c')",3,0.6,,MEAL_CONTEXT:Dinner < BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(20, 18, 16)","('o', '<', '<')",3,0.6,,MEAL_CONTEXT:Dinner o GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Decreasing,True,False
"(20, 5, 8)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Low < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(19, 14, 21)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Lunch,True,True
"(19, 10, 8)","('<', '<', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(19, 10, 21)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:High Glucose < MEAL_CONTEXT:Lunch,True,True
"(19, 17, 8)","('o', '<', '<')",3,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(19, 13, 21)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_STATE:Low Glucose < MEAL_CONTEXT:Lunch,True,True
"(19, 8, 8)","('c', '<', '<')",3,0.6,,MEAL_CONTEXT:Breakfast c DISGLYCEMIA_EVENT:Hyperglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(19, 18, 21)","('o', '<', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast o GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Lunch,True,True
"(19, 5, 8)","('o', 'c', 'c')",3,0.6,,MEAL_CONTEXT:Breakfast o BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(19, 5, 6)","('o', '<', '<')",3,0.6,,MEAL_CONTEXT:Breakfast o BOLUS_BITZUA_STATE:SubCutaneous Low < BOLUS_BITZUA_STATE:SubCutaneous Medium,True,True
"(19, 5, 21)","('o', '<', 'o')",3,0.6,,MEAL_CONTEXT:Breakfast o BOLUS_BITZUA_STATE:SubCutaneous Low < MEAL_CONTEXT:Lunch,True,True
"(19, 21, 10)","('<', '<', 'o')",3,0.6,,MEAL_CONTEXT:Breakfast < MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(19, 21, 6)","('<', '<', 'o')",3,0.6,,MEAL_CONTEXT:Breakfast < MEAL_CONTEXT:Lunch < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(19, 21, 17)","('<', '<', 'o')",3,0.6,,MEAL_CONTEXT:Breakfast < MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(18, 21, 20)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady c MEAL_CONTEXT:Lunch < MEAL_CONTEXT:Dinner,True,True
"(18, 3, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,True,False
"(18, 3, 17)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(18, 10, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady c GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(18, 20, 16)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(18, 8, 17)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(18, 17, 5)","('<', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Increasing < BOLUS_BITZUA_STATE:SubCutaneous Low,True,True
"(18, 17, 16)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Decreasing,True,False
"(18, 19, 6)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady o MEAL_CONTEXT:Breakfast < BOLUS_BITZUA_STATE:SubCutaneous Medium,False,False
"(18, 19, 16)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady o MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(18, 8, 13)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,True,True
"(18, 16, 17)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Increasing,True,False
"(17, 21, 16)","('o', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(17, 14, 18)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_TREND:Steady,False,False
"(17, 5, 8)","('o', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Low c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(17, 5, 16)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(17, 5, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_TREND:Steady,True,True
"(17, 5, 18)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_TREND:Steady,True,False
"(17, 20, 6)","('o', 'o', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Medium,True,False
"(17, 20, 18)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner < GLUCOSE_MEASURE_TREND:Steady,False,False
"(17, 20, 3)","('o', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner < BASAL_BITZUA_STATE:SubCutaneous Medium,True,True
"(17, 20, 5)","('o', 'o', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o MEAL_CONTEXT:Dinner o BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(17, 19, 13)","('<', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(17, 13, 18)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady,True,True
"(17, 8, 16)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(17, 8, 8)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia c DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(17, 8, 21)","('c', 'o', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Lunch,False,False
"(17, 8, 14)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(17, 8, 20)","('c', 'o', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia o MEAL_CONTEXT:Dinner,True,False
"(17, 8, 13)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,True,True
"(17, 10, 14)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(17, 18, 17)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(17, 18, 6)","('<', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady < BOLUS_BITZUA_STATE:SubCutaneous Medium,True,False
"(17, 8, 17)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(17, 6, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(17, 6, 18)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(17, 6, 16)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Increasing o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Decreasing,True,True
"(16, 6, 17)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Increasing,True,True
"(16, 6, 18)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(16, 10, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing c GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(16, 13, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady,False,False
"(16, 3, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(16, 9, 8)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < DISGLYCEMIA_EVENT:Hypoglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(16, 17, 9)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hypoglycemia,True,True
"(16, 13, 18)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady,True,True
"(16, 18, 9)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(16, 18, 19)","('<', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Steady < MEAL_CONTEXT:Breakfast,False,False
"(16, 18, 8)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(15, 9, 17)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Severe Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(14, 18, 18)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Steady,False,False
"(14, 21, 8)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < MEAL_CONTEXT:Lunch < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(14, 3, 8)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(14, 3, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,True,True
"(14, 3, 13)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(14, 19, 13)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose o MEAL_CONTEXT:Breakfast < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(14, 17, 8)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(14, 12, 9)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:Hypoglycemia < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(14, 8, 8)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(14, 17, 18)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Steady,True,True
"(14, 17, 16)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Normal Glucose c GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_TREND:Decreasing,True,False
"(13, 19, 6)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o MEAL_CONTEXT:Breakfast < BOLUS_BITZUA_STATE:SubCutaneous Medium,True,True
"(13, 8, 5)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(13, 8, 18)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Steady,False,False
"(13, 10, 14)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:High Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(13, 17, 8)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(13, 17, 10)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o GLUCOSE_MEASURE_TREND:Increasing < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(13, 5, 14)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BOLUS_BITZUA_STATE:SubCutaneous Low < GLUCOSE_MEASURE_STATE:Normal Glucose,True,False
"(13, 5, 8)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BOLUS_BITZUA_STATE:SubCutaneous Low < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(13, 6, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c BOLUS_BITZUA_STATE:SubCutaneous Medium c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 18, 9)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hypoglycemia,False,False
"(13, 19, 8)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < MEAL_CONTEXT:Breakfast < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 3, 8)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(13, 3, 18)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Steady,False,False
"(13, 3, 14)","('o', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o BASAL_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(13, 17, 8)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Increasing < DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(13, 17, 18)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Increasing c GLUCOSE_MEASURE_TREND:Steady,False,False
"(13, 21, 18)","('c', 'c', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Lunch c GLUCOSE_MEASURE_TREND:Steady,True,True
"(13, 21, 20)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Lunch c MEAL_CONTEXT:Dinner,True,False
"(13, 16, 17)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Decreasing < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(13, 9, 14)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:Normal Glucose,False,False
"(13, 14, 17)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_TREND:Increasing,False,False
"(13, 14, 8)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(13, 14, 10)","('<', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose < GLUCOSE_MEASURE_STATE:Normal Glucose < GLUCOSE_MEASURE_STATE:High Glucose,False,False
"(13, 21, 5)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o MEAL_CONTEXT:Lunch < BOLUS_BITZUA_STATE:SubCutaneous Low,False,False
"(13, 21, 14)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose o MEAL_CONTEXT:Lunch < GLUCOSE_MEASURE_STATE:Normal Glucose,True,False
"(13, 19, 21)","('c', 'o', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c MEAL_CONTEXT:Breakfast o MEAL_CONTEXT:Lunch,False,False
"(13, 18, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady c DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(13, 18, 8)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(13, 18, 10)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_STATE:High Glucose,True,True
"(13, 18, 17)","('c', 'o', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady o GLUCOSE_MEASURE_TREND:Increasing,True,False
"(13, 18, 9)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Low Glucose c GLUCOSE_MEASURE_TREND:Steady < DISGLYCEMIA_EVENT:Hypoglycemia,True,True
"(12, 10, 8)","('<', '<', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(12, 9, 13)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Hypoglycemia c DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,True,True
"(11, 8, 13)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Hyperglycemia c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Low Glucose,False,False
"(11, 8, 16)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:Hyperglycemia c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(10, 6, 16)","('o', '<', 'o')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose o BOLUS_BITZUA_STATE:SubCutaneous Medium < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(10, 17, 8)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia,True,False
"(10, 17, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Increasing c DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(10, 18, 16)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Steady < GLUCOSE_MEASURE_TREND:Decreasing,False,False
"(10, 8, 11)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Hyperglycemia,False,False
"(10, 8, 21)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c MEAL_CONTEXT:Lunch,False,False
"(10, 8, 8)","('c', '<', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(10, 8, 18)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c GLUCOSE_MEASURE_TREND:Steady,True,False
"(10, 8, 5)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c BOLUS_BITZUA_STATE:SubCutaneous Low,True,False
"(10, 8, 5)","('c', 'o', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia o BOLUS_BITZUA_STATE:SubCutaneous Low,True,True
"(10, 8, 20)","('c', 'c', '<')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c DISGLYCEMIA_EVENT:Hyperglycemia c MEAL_CONTEXT:Dinner,True,True
"(10, 16, 8)","('c', 'c', 'c')",3,0.6,,GLUCOSE_MEASURE_STATE:High Glucose c GLUCOSE_MEASURE_TREND:Decreasing c DISGLYCEMIA_EVENT:Hyperglycemia,True,True
"(9, 10, 8)","('<', '<', 'c')",3,0.6,,DISGLYCEMIA_EVENT:Hypoglycemia < GLUCOSE_MEASURE_STATE:High Glucose < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(8, 6, 8)","('<', '<', 'c')",3,0.6,,DISGLYCEMIA_EVENT:Hyperglycemia < BOLUS_BITZUA_STATE:SubCutaneous Medium < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(8, 11, 8)","('<', '<', 'c')",3,0.6,,DISGLYCEMIA_EVENT:Hyperglycemia < GLUCOSE_MEASURE_STATE:Hyperglycemia < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
"(8, 21, 8)","('<', '<', 'c')",3,0.6,,DISGLYCEMIA_EVENT:Hyperglycemia < MEAL_CONTEXT:Lunch < DISGLYCEMIA_EVENT:Hyperglycemia,False,False
